85067	103494	Vaasvormig vat met palmetmotieven. Ronde voet met knorrenlijst.			Wijwateremmer en kwast	
85068	103495	Bekroning 23.  H.Adrianus op korintisch kapitool.  Houten stok met 4 vergulde koperen ringen.			Ceremoniestaf	
85069	103496	2 sjerpen, zwart met geknoopt franje.  2 bonnetten, zwart.			Kleding	
85070	103497				Wijwaterkwast	
85071	103498	Eén met afbeelding H. Petrus (beschadigd); één met afbeelding O.-L. Vrouw met Kind (acantus bladwerk) schelpvormig.			Collecteschaal	
85072	103499	Schelpvormig.			Collecteschaal	
85073	103500	"Met opschrift: \""ARMEN\""; trapeziumvormig."			Collecteschaal	
85074	103501	Licht beschadigd			Collecteschaal	
85075	103502	Schelpvorm; één met geschilderde afbeelding O.-L. Vrouw			Collecteschaal	
85076	103503	Met verschillende opschriften (grafitti).			Ratel	
85077	103504	In de rand HH. Harten van Jezus en Maria in ovaal medaillon en Hostiedragende Kelk.  3 met brede kanten boord; 10 moderne.			Albe	
85078	103505	Met Jezusmonogrammen			Albe	
85079	103506	Boord met l. en r. Mariamonogram, met voorstelling van O.-L. Vrouw Onbevlekte Ontvangenis, op kleine schaal en meermaals H. Hart, kruis en Jezusmonogram.			Altaardwaal	
85080	103507	1 met zeer sterk verkleurde kant.			Manipel	
85081	103508	Staak beeld, kleed witte moiré, goud reliëf borduurwerk. Mantel blauw, fluweel met zilverborduurwerk; schoot blauw fluweel met goudborduurwerk. 2 sluiers borduurwerk op tule eind 19de - begin 20ste eeuw. Rok blauwe en witte strik kleedje voor Jezus kind,			O.-L. Vrouw met Kind	
85082	103509	Vijfzijdig.			Berechtingslantaarn	
85083	103510	Tweedeurenkast, boven in lijst O.-L. Vrouw met Kind. 3 deurnaalden met houtsnijwerk (arabesken met gevleugelde engelkopjes) Centraal boven rechthoekig paneel met 2 ingesneden hoeken.			Kleerkast	
85084	103511	Soort buffetkast; onderaan 2 deurtjes met IHS monogram geklankeerd door 2 balusters; bekroning met rondboog op 2 getorste korintische pilasters en schelpvormige bekroning.  Met Jezus- en Mariamonogram			Kast met kruishout	
85085	103512	Zevenarmig met bladwerk en schildje. Ronde voet op 3 leeuwen; stam met 3 knopen.			Kandelaar	
85086	103513	Vijfarmig.			Kandelaar	
85087	103514				Kandelaar	
85088	103525	Dalmatiek met Jezusmonogram, geel			Kazuifel	
85089	103526	Rugzijde meet Oog Gods			Kazuifel	
85090	103527	Rugzijde met op rugschild H. Adrianus krijger in medaillon			Koorkap	
85091	103528	Met Jezusmonogram			Humeraal	
85092	103529	Groen, koorkap, kazuifel en 2 dalmatieken			Stel liturgische gewaden	
85093	103530	Paars, koorkap, kazuifel en 2 dalmatieken			Stel liturgische gewaden	
85094	103531	Verschillend motief en verschil in groene kleur			Kazuifel	
85095	103532	Geel			Kazuifel	
85096	103533	Paars			Kazuifel	
85097	103534	Blauw			Kazuifel	
85098	103535	Balluster vormig met boven 3 lobben; 2 rijksappels waarvan 1 met kruis, 1 bladkroontje.  2 scapulieren, zilver en gedeeltelijk verguld. 1 Maria monogram (OLV Adegem op rugzijde) en 1 Jezus monogram.			O.-L. Vrouw	
85099	103536	Gedeukt, scheve pootjes; rand met knorrenlijst. Geajusteerd middenstuk met C-krullen.			Altaarcarillon	
85100	103537	Opvangbekken in wit geglazuurd aardewerk.			Sacristielavabo	
85101	103538				Altaar	
85102	103539	In weekkapel voorstellend vermenigvuldiging van de broden			Tabernakel	
85103	103540	In weekkapel			Paaskandelaar	
85104	103541	In weekkapel, modern			Geloof, Hoop en Liefde	
85105	103542	Manipel en bursa in groene damast.			Manipel	
85106	103543	65x48			Johannes de Doper	
85107	103544	Moderne voorstelling, geknoopt; gift.			Goede Herder	
85108	103545	Zwart fluweel (licht beschimmeld) met kruis in zilver reliëf.			Bursa	
85109	103546				Lezenaar	
85110	103547	2 in goud laken, 2 kleurrijk borduurwerk.			Stola	
85111	103548	2 bladkronen: 1 wit metaal; 1 goudkleurig geschilderd metaal.  1 beugelkroon verguld metaal, bezet met stukjes geslepen glas.			Twee bladkronen en één beugelkroon	
85112	103549	Versierd met rozen en geslepen glasstenen die later werden aangezet. Sterk beschadigd. Kroon is ouder.			Bladkroon	
85113	103550	In weekkapel, geschonken door Matheus Valcke, 1662-1597 (sic) volgens inscriptie; deksel van latere datum			Doopvont	
85114	103551	In pastorij; 2 deuren en 2 laden.  Niet teruggevonden.			Ladenkast	
85115	103552	Houten lijst met zilver beslagen en hoekmotieven met bladwerk, ingewerkt in vernieuwde houten lijst.			Canonbord	
85116	103553	Bladkroon met verstelbare hoofdband met geslepen glassteentjes diameter 14.  Rijksappel sterk beschadigd.			Bladkroon, scepter en rijksappel	
85117	103554	Gift aan Mgr. L. De Kese bij zijn priesterwijding.			Missale romanun met missaalhouder	
85118	103555	In pastorie; twee beschilderd met bloemen (waarvan één beschadigd in 1914-1918); één met voorstelling O.-L. Vrouw.  Niet gevonden.			Vaas	
85119	103556	Driezijdige voet op klauwpoten met bladwerk; op bustevoet Jezus, Maria en Jozef; gecaneleerde baluster stam; vaasvormige vetvanger met knorren.			Kandelaar op voet	
85120	103557	1 met Mariamonogram en 1 met Jezusmonogram.			Ex voto plaat	
85121	103558	- Het driehoekig voetstuk staat op drie poten met arendsklauwen op bol, de  medaillons ervan zijn versierd met  acanthusbladmotieven.  - Het middenstuk, de knopen van de kandelaarszuil zijn in kelkvorm, gesierd met lauwerenkransen en bloemmotieven.  - Het			Koorkandelaar.	
85122	103559	- Het driehoekig voetstuk staat op drie poten met arendsklauwen op bol.  - Minder kunstig uitgevoerd dan vorige (zuil is onversierd.)			Koorkandelaar.	
85123	103560	- Het driehoekig voetstuk staat op drie poten met arendsklauwen op bol.  - Minder kunstig uitgevoerd dan vorige (zuil is onversierd.)			Koorkandelaar.	
85124	103561		/		Kruisweg	Zens, Mathias
85125	103562	- In marmer met koperen deksel.  - Kelkvormig.  - Het deksel draagt bovenaan een wereldbol met kruis.  - Onder de wereldbol, opgelegde bladeren in koper.			Doopvont	
85126	103563	- Afsluiting in smeedijzer, in vervanging van houten afsluiting.  - Op raad van E.H. Van den Gheyn.  - Twee vaste panelen en één draaibaar in het midden.		Wachtebeke	Hekken	Anoniem
85127	103564	"- Pastoor G.D. Van Rossen, stichter van het klooster en pastoor te Wachtebeke van 1823 tot 1868, schrijft op 10 februari 1866 : dat \""eene schilderij en denzelven verbildende kerstnagt door Paelinck voor 1000,-fr\"" werd aangekocht.  -Het doek is helemaal"	61437		Aanbidding der Herders.	Paelinck, Joseph (1781-1839)
85128	103565	- Het schilderij is reeds vermeld in een inventaris in 1882.  - In 1936 schrijft pastoor Ch. Camerman in zijn 'liber memorialis' 'wonderlijk hersteld door Alb.Isabie te Gent.  - Christus zit geboeid neer, met een rietstok in de rechterhand.  - Een soldaat			Doornenkroning en Bespotting van Jezus	Onbekend
85129	103566	10 panelen met voorstellingen van: - de Pelikaan die zijn jongen voedt,- het Dorstend Hert, - de Mannaregen, - maaltijd met de Emmaüsgangers, - het offer van Melchisedek, - de Toonbroden, - Jezus en de Samaritaanse vrouw bij de waterput, - de Triomferende	/	Temse	Communiebank met allegorische voorstellingen	Nijs, Egidius Adriaan
85130	103569	- Orgelkast met fraai snijwerk, - gedraaide pilaren, - snijwerk op kapitelen: ornamenten en dartelende musicerende engelen.  - Ten tijde van inventarisatie: uitgebroken voor herstelling en teruggeplaatst.			Doksaal met musicerende engelen	
85131	103573	"Koninklijk kerkorgel met wapenschild van de wijbisschop van de kerk: Mgr. Philippus Erardus van der Noot, met kenspreuk \""RESPICE FINEM\""  (houd het doel voor ogen). Ook de datum van de kerkwijding staat er ingegrift: \""consecrata Octobris MDCCIIII\"" (gew"	/	Gent	Kerkorgel met wapenschild van Mgr. P.E. van der Noot	Peteghem, Lambertus-Benoit Van
85132	103576	- Het schilderij is reeds vermeld in een inventaris in 1882.  - In 1936 schrijft pastoor Ch. Camerman in zijn 'liber memorialis' 'wonderlijk hersteld door Alb.Isabie te Gent.  - Krachtige figuren, zoals op een gelijkaardige schilderij van Rubens, richten			Kruisoprichting.	Onbekend
85133	103580	- Het schilderij is reeds vermeld in een inventaris in 1882.  - In 1936 schrijft pastoor Ch. Camerman in zijn 'liber memorialis' 'wonderlijk hersteld door Alb.Isabie te Gent.  - is geïnspireerd door het meesterwerk van P.P. Rubens, dat het hoofdaltaar van			Tenhemelopneming van Maria.	Onbekend
85134	103581	- Thans gebruikt als wijwatervat, geen deksel.  - Staat nu achteraan in de kerk.			Hardstenen doopvont	
85135	103582	- Het schilderij is reeds vermeld in een inventaris in 1882.  - In 1936 schrijft pastoor Ch. Camerman in zijn 'liber memorialis' 'wonderlijk hersteld door Alb.Isabie te Gent.  - Maria, gezeten op de wolken, draagt Kind Jezus op haar knie en houdt zijn zeg			Onze-Lieve-Vrouw/ Toevlucht van zieken en bedrukten.	Onbekend
85136	103583	- Een doodshoofd en twee beenderen op de grond duiden aan dat we hier op de Schedelplaats zijn.  - Christus is reeds gestorven : de wonde in de rechterzijde door de lans van de soldaat is een bewijs.  - Op het neerhangende hoofd verwijst de doornenkroon,			Christus aan het Kruis.	Onbekend
85137	103584	- In hout, op sokkel in metselwerk.  - Bestaat uit een kast met erboven een kast van kleinere hoogte.			Sacristiekast.	Onbekend
85138	103585	- In eikenhout, op sokkel in metselwerk.  - Bestaat uit een kast met erboven een kast van kleinere hoogte.  - Onderste kast heeft een dubbele deur met elk drie panelen.    - Bovenste paneel heeft een gesculpteerde schelp.			Sacristiekast.	Onbekend
85139	103587	- In eikenhout met vier paneeldeuren, twee aan twee boven elkaar geplaatst.  - Bevat de geluidsinstallatie.			Sacristiekast.	Onbekend
85140	103588	- boekenplank in hout, op sokkel   - Met één lange legplank.			Boekenplank.	
85141	103589	- In hout.  - Zitting in biezen vlechtwerk.  - Rugleuning in open houtwerk.  - Zitting met voorpaneeltje met snijwerk.			Sacristiestoel.	
85142	103590	- Kast voor het opbergen van relieken, bekroond met kruisbeeld, 19de eeuw.			Sacristiekast met relieken	
85143	103591		/	Nevele	Orgel	Lovaert, Louis
85144	103592	-Wapenschild en devies Nec male custodiunt en omringd door zestien kwartieren.  -Obiit, 1 juni 1908-17 mei 1940.			Wapenschild	
85145	103593	- In hout, op sokkel in metselwerk.  - Bevat laden en deuren.  - Deuren uitgevoerd in panelen.  - In het midden, een dubbele deur en aan weerszijden ladenkast met elk vijf laden.  - Deuren en laden hebben bronzen beslagwerk.			Sacristiekast.	
85146	103594	-Beeldkleding van staakmadonna.			Bladkroon, beugelkroon, rijksappel, scepter	
85147	103595	-Kruisbeeld met corpus.			Kruisbeeld	
85148	103596	-Triomfkruis met corpus.			Triomfkruis	
85149	103597					
85150	103598	-Driedelige voorstelling, luikje links beschilderd met bloemenmotief, rechter luikje zelfde versierng,   luikje midden afbeelding van Maria.			Icoon met Maria	
85151	103599	-Vera Effigies, gepolychromeerd paneel met Christus.			Vera Effigies	
85152	103600	-Houten wandkandelaars.			Wandkandelaar	
85153	103601	-Kruisbeeld met corpus, ingekaderd.			Kruisbeeld	
85154	103602	-Processielantaarn, verguld metaal.			Processielantaarn	
85155	103603	-Processiekruis met corpus.			Processiekruis	
85156	103604	-Twaalf flambeeuwen met bijhorende staander.			Flambeeuw	
85157	103605	Reeks van zes kandelaars (drie paar), stam met ringvormige versiering en knoop in het midden.			Kandelaar	
85158	103606	Reeks van vier rouwkandelaars, stam met ruitvormige versiering.			Rouwkandelaar	
85159	103607	-Reliek H. Hubertus, reliek H. Kruis.			Reliekoog	
85160	103608	-Reeks van vier wandkandelaars, effen, geen versiering.			Wandkandelaar	
85161	103609	-Paaskandelaar op voet.			Paaskandelaar	
85162	103610	-Altaarkruis op voet, met corpus.			Altaarkruis	
85163	103611	-Kaarsenstandaard, met negen kaarshouders en achttien bloemen in gezandstraald glas, stam met engel.			Kaarsenstandaard	
85164	103612	-Kaarsenstandaard, met vijfkaarshouders en negenbloemen in gezandstraald glas, stam met bloemblaadjes.			Kaarsenstandaard	
85165	103613	-Gong op voet, met klopper.			Gong	
85166	103614	-Altaarschel met vier belletjes.			Schel	
85167	103615	-Altaarschel met houten handvat.			Schel	
85168	103616	-Lezenaar, bekleed met rood fluweel.			Lezenaar	
85169	103617	-Lezenaar, op blad kaars en stralenbundel.			Lezenaar	
85170	103618	-Zilveren pyxis.			Pyxis	
85171	103619	-Hostiedoos, deksel met IHS.			Pyxis	
85172	103620				Pateen	
85173	103621	-Reliek H. Donatus, reliek H. Johannes Nepomuccenus, reliek H. Plaats van Kruisiging, Verrijzenis, Hemelvaart, Begrafenis, reliek H. Theresia van het Kind Jezus, reliek H. Catharina van Siena, H. Christiana, H. Margareta, reliek H. Johannes, reliek H. Joh			Reliekoog	
85174	103622	-Standaard voor wierookvat en wierookscheepje.   -Gedraaide stam en twee knopen, bladvormige ranken op gebogen arm.			Standaard	
85175	103623					
85176	103626	- in donker hout.  - op voetsuk in hout waarin reliek achter glas.			Kruisbeeld op voet met reliekhouder	
85177	103627	- in hout voor kruisbeeld en kandelaars.  - met twee haken aan muur opgehangen.			console	
85178	103628	- Kader met praeparatio ad missam graetiarium actio post missam.			kader.	
85179	103629	- Staande kleerhanger.  - Gebogen kapstok op ronde steun met vierpotige voet.			Kleerhanger.	
85180	103630	- Kapstok, aan de muur bevestigd, in hout, met  acht houten kleerhaken.  - In het midden een spiegel.			kapstok (aan muur)	
85181	103631	- In hout.  - Opgehangen aan de muur d.m.v. twee haken.			Boekenstandaard.	
85182	103632	- In gotische vorm en in verguld zilver.  - Voet met zes lobben.		Antwerpen	Kelk.	
85183	103633	Voorstellingen op de medaillons:  - links: - De Tafelen der Wet tussen 2 kruisen en: - Driehoek met Oog Gods.  - rechts: - Heilige met kruis en: - Heilige met sleutel	130091	Antwerpen (stad)	4 kerkgestoelten met medaillons	Kerricx, Willem Ignatius (1682-1745)
85184	103634	"- Boven middenvak: afbeelding \""de Thuiskomst van de Verloren Zoon\""  - Voor middenvak en zijvakken: beelden van - Koning David als psalmdichter, - de boetvaardige Petrus,    - de boetvaardige Maria Magdalena, - Pelagia van Antiochië.  - De medaillons in"	/	Temse	Biechtstoel, links vooraan	Nijs, Egidius Adriaan
85184	103634	"- Boven middenvak: afbeelding \""de Thuiskomst van de Verloren Zoon\""  - Voor middenvak en zijvakken: beelden van - Koning David als psalmdichter, - de boetvaardige Petrus,    - de boetvaardige Maria Magdalena, - Pelagia van Antiochië.  - De medaillons in"	/	Temse	Biechtstoel, links vooraan	Nijs, Philippus Alexander
85185	103635	"- Boven middenvak, in cartouche: \""Maaltijd bij Simon de Farizeeër\""  - Voor middenvak en zijvakken, beelden van: - de rouwmoedige Tollenaar, - de HH. Joannes de Doper en  Joannes Nepomucemus, - de Verloren Zoon."	/	Temse	Biechtstoel, rechts vooraan	Nijs, Philippus Alexander
85186	103636					
85187	103637	- Met schild  van de Graaf d'Ysengien.  - Het merkteken verwijst volgens sommigen naar de werkplaats van Aernaudt Van der Meere uit Gent.	/		Ampul	Van der Meere, Aernout
85188	103638	- Met hetzelfde schild  van de Graaf d'Ysengien.  - Het merkteken verwijst volgens sommigen naar de werkplaats van Aernaudt Van der Meere uit Gent.	/		Ampul	Van der Meere, Aernout
85189	103639	- Onderschaal voor ampullen van water en wijn.  - Hetzelfde schild van Graaf d'Ysengien.  - Het merkteken verwijst volgens sommigen naar de werkplaats van A. Van der Meere uit Brugge.	/		Onderschaal	Van der Meere, Aernout
85190	103640	- In zilver met vergulde kuip.  - Op voet en stam is een bladermlotief.			Kelk.	Onbekend
85191	103641	- De voet is versierd met een opgelegd bladmotief.  - De stam bezit een greep.			Kelk.	Onbekend
85192	103642	- Enig exemplaar van dat soort in de streek.  - De snede beschrijft een brede, dubbele accolade.  - De welving is versierd met lange schalmen en gegraveerde bandjes.  - De platte knoop is versierd met bladmotieven en opgelegde roosjes.  - Rond de 'hostier			Monstrans.	Onbekend
85193	103643	- Bovenaan is een kruisje met edelsteentje.  - De hostiering zit ingewerkt in een vierkant.  - Midden boven de hostiering werd het H. Hart afgebeeld met zijdelings twee cherubijnen-engelen	/	Gent	Monstrans.	Bourdon, A. (firma)
85194	103644	- Staat op een licht uitgestulpte, gewelfde, ronde voet.  - Erop voorgesteld : * de kalvarie (Maria en Johannes onder het kruis),het Laatste Avondmaal, de doodsangst van Jezus in de Hof van Olijven, de geseling, de kruisdraging, (Veronica droogt het aange			Ciborie.	
85195	103649	Boven middenvak: buste van de Heilige Philippus Nerius.	/	Temse	Biechtstoel	Nijs, Philippus Alexander
85196	103652	Boven middenvak: buste van de Heilige Nepomucenus.	/	Temse	Biechtstoel	Nijs, Philippus Alexander
85197	103653	- In de biechthokjes afbeeldingen van: - de H. Maria Magdalena, - Driehoek met Oog Gods in            stralenkrans, - de H. Petrus (?).  - Boven middenvak: datum (1713) en monogram met wapenschild van de schenker, pastoor Jan Van Wichelen, bouwheer van de	130091	Antwerpen	Biechtstoel met wapenschild pastoor Jan Van Wichelen	Kerricx, Willem Ignatius (1682-1745)
85198	103655	- De ronde voet is versierd en de greep urnvormig.  - Het deksel met gesloten opgewerkte bladerenkroon draagt een kruis.  - Is aangekocht bij A.J. De Cauter-Cardon te Gent.			Ciborie.	Onbekend
85199	103656	- Op het deksel, rechtopstaand kruis.			Pyxis.	
85200	103657	- Deksel met ingegraveerd kruis.			Pyxis.	
85201	103658	- Kuipvormig met op deksel gegraveerd kruis en stralen uit centrum.			Pyxis.	
85202	103659	- Deksel met gegraveerd kruisje.			H. Oliedoosje.	
85203	103660	- Deksel met gegraveerd kruisje.			H. Oliedoosje.	
85204	103661	- Deksel met gegraveerd kruisje.			H. Oliedoosje.	
85205	103662	- Drie cylindrische vaten in koffer, met lepeltje en tang.			Stel voor H Oliën.	
85206	103663	- Cirkelvormige reliekhouder met stralenkrans in monstransvorm en eronder engelenhoofdje.	/	Gent	Reliekhouder.	Smidts, Johannes (1707-1759)
85207	103664	- Met reliek van Petrus, Ambrosius en Vincentius.			Osculatorium.	
85208	103665	- Met reliek van H. Hubertus.			Osculatorium.	
85209	103666	- Met reliek van H. Rochus.			Osculatorium.	
85210	103667	- Met reliek van Alle Heiligen.			Osculatorium.	
85211	103668	- Cirkelvormig.			Pateen.	
85212	103669	- Cirkelvormig.			Pateen.	
85213	103670	- Cirkelvormig.			Pateen.	
85214	103678	1 koorkap in zwart velours, kap met spade + zeis +slangmotief in zilverdraad, zwart gevoerd; 1 kazuifel in zwart fluweel, in middenmotie in zilverbrokaat slang + zandloper + korenaar; dalmatiek 2, kelkvelum, bursa, manipel 3, stola 2; gans het stel afgezo			Parament	
85215	103681	1 koorkap in zwart veloer met zilveren randen, kap met IHS motief in zilverdraad, zwart veloer; 1 kazuifel op voor- en rugzijde 2 banden met motief in zilverbrokaat met kruisje; dalamtiek 2; kelkvelum, bursa, manipel 3, stola 2; op gans het stel kruismoti			Parament	
85216	103682	"1 koorkap in rode veloer, met rode zijde gevoerd en gouden randen, kap met H.Geestmotief in gouddraad; 1 kazuifel in rood fluweel en goudbrokaat, op rugzijde \""Duif\"" in zilverdraad; dalmatiek 2, kelkveluw, bursa, manipel 3, stola 2; gans het stel versier"			Parament	
85217	103683	1 koorkap in witte zijde met korenaren, bloemen en druiven, kap en rand met goudbrokaatmotieven, rood gevoerd; 1 kazuifel in witte zijde met goudbrokaat, op rugzijde het vlammend hart van Jezus; dalmatiek 2, kelkvelum, bursa, manipel 3, stola 2; op de dal			Parament	
85218	103684	1 koorkap en 1 kazuifel, met beide op rugzijde arendmotief in goudbrokaat; dalmatiek 2, kelkvelum, bursa, stola 2, manipel 3; op dalmatiek(en) paarse boord, boven en onder motief met kruis in goudbrokaat  Aangekocht door E.H. Pastoor Van Malderen in 1965			Parament	
85219	103685	koorkap en kazuifel van paarse zijde met grijze boord in fluweel  op rugzijde van koorkap anker +   +  in groen fluweel op witte zijde  op rugzijde kazuifel passiemotieven			Koorkap en kazuifel	
85220	103687	kazuifel, dalmatiek, kelkvelum, bursa, stola 2, manipel 2; goudlaken + gouddraad + bloemmotieven; gans stel is gevoerd met rode zijde; op kazuifel en dalmatie 2 boorden			Parament	
85221	103689	kazuifel, dalmatiek, kelkvelum, bursa, stola 2, manipel 2; gans het stel van goudbrokaat, gouddraad en grote bloemen, gevoerd met groene zijde;  op kazuifel en dalmatiek 1 boord			Parament	
85222	103690	kazuifel, manipel, kelkvelum, bursa, stola 2; schoudervelum met motief in gouddraad en goudbrokaat motief IHS; rugzijde kazuifel heeft kruis in goudbrokaat met bloem en ranken in gouddraad  Gans het stel werd geschonken door E.E. Zusters H. Hart van Maria			Parament	
85223	103692	kazuifel en 2 dalmatiek(en)in witte zijde , geel gevoerd; versierd met kruis in goud- en zilverbrokaat  Aangekocht door E.H. Pastoor De Sadeleir in 1955			Kazuifel en dalmatiek	
85224	103694	kazuifel, stola enkelvelum van rode zijde en rood gevoerd; rugzijde kazuifel heeft kruis in donker rood en paars fluweel met H. Geestmotief  Aangekocht door E.H. Pastoor De Sadeleir in 1955			Kazuifel	
85225	103695	kazuifel, stola en kelkvelum is rode stof; voor- en achterzijde kazuifel heeft vertikale boord in meerkleurige fluweelmotieven  Geschonken door E.H. Onderpastoor Notteboom in 1967			Kazuifel	
85226	103696	kazuifel, stola, kelkvelum in groene stof; voor- en achterzijde kazuifel versierd met zwarte fluwelen boord op witte grond en afgeboord met gouddraad  Geschonken door E.H. Onderpastoor Notteboom in 1967			Kazuifel	
85227	103697	kazuifel, stola, kelkvelum van witte stof en gevoerd met gele zijde; op kazuifel voorkant kruis verzierd met  +  + 2 kruisen, achterkant kruis met 4 kruisen en vis  Geschonken door E.H. Onderpastoor Notteboom in 1967			Kazuifel	
85228	103699	kazuifel, stola, kelkvelum van witte stof; voor- en achterzijde kazuifel vertikale versiering in gouddraad  Geschonken door E.H. Onderpastoor Notteboom in 1967			Parament	
85229	103700	gewone rode wollen stof; enkel voorzijde versierd met kruismotief			Kazuifel	
85230	103701	in gewone groene wollen stof; enkel voorzijde versierd met kruismotief			Kazuifel	
85231	103702	gewone paarse wollen stof; enkel voorzijde versierd met kruismotief			Kazuifel	
85232	103703	kazuifel, stola (voor celebrant), stola 3 breed (voor assistenten); alles in handgeweven witte wol, versierd met groen geweven motieven  Aangekocht door de parochie t.g.v. aanstelling van E.H. M. Verhulst als pastoor te Beervelde in 1977			Parament	
85233	103709	kazuifel; stola (voor celebrant); 3 stola (voor assistenten) - alle handgeweven in paarse wol, versierd met groen geweven motieven  Aangekocht door parochie t.g.v. aanstelling van E.H. M. Verhulst als pastoor te Beervelde in 1977			Parament	
85234	103710	in rode zijden damast met gulden ranken en rode zijden bloemen			Koorkap	
85235	103711	in goudlaken en goudbrokaat; schild met vlammend hart als symbool van Jezus. Geborduurde tekst: DEDIT DOMINA FIERENS			Schoudervelum	
85236	103712	in witte zijde met goud-rode ran afgezoomd; in het midden rood kruis IHS, in het middenmotief anker+vis			Schoudervelum	
85237	103713	in witte zijde, goudgeel-rood afgezoomd			Velum	
85238	103714	in wit diolen  Aangekocht door parochie t.g.v. aanstelling van EH. M. Verhulst als pastoor te Beervelde in 1977			Albe	
85239	103715	in zilverlaken met gouden rand; versierd met bloemen, korenaren en druiven in goudbrokaat			Stola	
85240	103716	wit in natuurzijde  Aangekocht door parochie t.g.v. aanstelling van E.H. M. Verhulst als pastoor te Beervelde in 1977			Albe	
85241	103717	misdienaarsalben met kap en koord, in wit lijnwaad			Albe	
85242	103718	zeskantig, versierd met 6 engelkoppen en belegd met sierornamenten  Doen dienst bij het H. Sacrament			Flambeeuw	
85243	103719		/		Wierookscheepje	Deprez, Joannes Franciscus
85244	103720	met deksel  en ketting  vervaardiger Michel De Grave van Gent		Gent	Wierookvat	
85245	103721	op voet			Wierookscheepje	
85246	103722	met deksel en ketting			Wierookvat	
85247	103723	reliekkruis op voet			Reliekkruis	
85248	103724	Geschonken door Jonkvrouw Ongena in 1813			Processiekruis	
85249	103725	- Cirkelvormig met twee handvatten.			Communieschaal.	
85250	103726	- Vierbladig rozas met ingegrift kruis.			Offerpateen.	
85251	103727	- Op vierkantig voetje.			Hostieschaal.	
85252	103728	- Op cirkelvormige voet.			Hostieschaal.	
85253	103729	- Onderschaal voor water en wijn.   - Ovale vorm.			Onderschaal.	
85254	103730	- Open kroon.			Kroon.	
85255	103731	- Open kroon.			Kroon.	
85256	103732	- Vorm van een hand met uitgestoken wijsvinger.  - Gebruikt door pastoor om nieuw gewijd priester bij te staan bij zijn eerste mis.  De pastoor duidde, na elke onderbreking, in de missaal aan waar de nieuw gewijde moest verder bidden.			Aanwijzer.	Onbekend
85257	103733	- Zeshoekig op voetje, met visblaasmotieven.  - Bovenop het deksel van de kuip staat een torentje naar het model van Sint-Pieters in Rome.  - Handvat boven de ketting van het wierookvat is als een rozet met drie magrietmotieven.  - Bijbehorend scheepje me			Wierookstel.	
85258	103734	Versierd aan de voet met gestyleerde laurierbladeren. De met goud belegde stralen zijn doorvlochten met zilveren druiftakken. Boven de stralen pralen 2 aanbiddende engelen. Het bovenstuk bestaat uit een kroon met bol en kruis.			Stralenmonstrans	
85259	103735	De vergulde cuppa is versierd met korenaren. Gouden lepeltje 7,5 cm lengte			Kelk	
85260	103736	De greep is versierd met 3 engelenkoppen + gouden lepeltje 9 cm lengte			Kelk	
85261	103737	Op de cuppa 3 medaillons waarin Kruis met lendendoek. (Zon met kruis en Driehoek met het Oog Gods).			Kelk	
85262	103738	Bewerkt aan staf en voet. De kom is versierd met wolken en engelen. Het loofwerk in de vorm van een kroon vormt het deksel.			Ciborie	
85263	103739	Geen versiering.  Vervaardigd door Belleville Gabriëls.		Gent	Ciborie	
85264	103740	Geen versiering. Deksel met kruis.  Aangekocht door E.H. Pastoor Van Malderen.			Ciborie	
85265	103741	Met 2 oren + deksel met kruisje als greep.  Aangekocht door E.H. Pastoor Verhulst in 1979.			Ciborieschaal	
85266	103742	Met gouden ring om H. Sacrament in monstrans te plaatsen.			Pyxis	
85267	103743	Reliquiarium in de vorm van een monstrans met relieken van verschillende heiligen. Op de voet voorstelling van de H. Catharina van Alexandrië en H. Rochus van Montpellier.			Reliekhouder	
85268	103744	Om verschillende relieken in te steken.			Reliekhouder	
85269	103745	Met speciale zilveren houder.			Reliek O.-L.- Vrouw	
85270	103746	Ronde zilveren houder			Reliek H. Kruis	
85271	103747	Ronde zilver houder			Reliek H. Apolonia	
85272	103748	Ronde zilver houder.			Reliek H. Barbara	
85273	103749	Ronde zilver houder.			Reliek H. Nikolaas van Tollentijn	
85274	103750	Ronde zilver houder.			Reliek H. Donatus	
85275	103751	Ronde zilveren houder			Reliek H. Marcus	
85276	103752	Ovale zilveren houder.			Reliek H. Adrianie	
85277	103753	Zonder houder			Reliek H. Hubertus	
85278	103754	Zonder houder.			Reliek H. Franciscus Xaverius	
85279	103755	Ronde zilverhouder			Reliek H. Franciscus van Assisi	
85280	103756	Ronde zilverhouder			Reliek H. Theresia	
85281	103757	Zonder houder n° 417			Reliek H. Cornelii	
85282	103758	Zonder houder			Reliek H. Antonii	
85283	103759	Zonder houder			Reliek H. Joseph	
85284	103760	Zonder houder			Reliek H. Rita	
85285	103761	Zonder houder			Reliek H. Andreas Avellinus	
85286	103762	a) zilveren kroon voor O.-L.-Vrouwbeeld  b) zilveren kroontje met kruis en wereldbol voor kindje Jezus  c) zilveren scepter voor Mariabeeld			Sieraden van O.-L.-Vrouwbeeld	
85287	103763	a) lange gouden ketting  b) korte gouden ketting  c) 3 paar gouden oorringen  d) 1 paar zilveren oorringen  e) 1 kleine gouden hanger met 10 parels  f) 1 kleine gouden hanger + kruis versierd met edelstenen  g) 1 zilveren paternoster met zilveren kruis en			Sieraden voor O.-L.-Vrouwbeeld	
